;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S14;Reposo_EEG;31.29898077;30.34398904;45.04933375;116.9864308;22.09372573;20.78565668;37.59778141;89.12404943;28.81593705;26.29539792;38.89546314;98.21895845;24.86437841;27.53665095;42.15215132;106.0625271;32.89204563;30.58998486;45.90339508;148.3254873;36.46867798;32.05645237;45.18645974;134.1163431;33.06307512;32.03332238;44.16252489;140.7210371;35.10991017;33.28735623;45.40393885;141.7045914;34.75847242;32.15866746;42.87343476;137.3374667;31.55411506;27.3164132;35.84477144;99.18841113;7.77809;2.47271;1.63502;2.14839;-0.41375;3.46745;6.64274;0.334312
S15;Reposo_EEG;23.15062975;29.77169371;42.93584636;143.4323664;13.04818232;14.23108358;28.54878171;100.7255017;19.45405853;20.93734763;37.47864274;119.191888;20.29148221;23.23440195;29.41861933;107.2816273;29.36023332;28.90118029;42.17074459;144.9008395;33.19041196;31.16348153;45.08374531;143.0935642;31.89963718;30.97848413;38.70104889;131.3328729;31.17922708;30.41408168;41.57104494;137.6515528;29.35162132;28.28423104;42.70588304;136.2898936;25.07041532;20.81351303;31.40787386;96.30539687;-1.39513;-2.73029;-3.4826;2.10012;-3.71831;-2.02713;1.42275;-3.04127
S16;Reposo_EEG;30.60969289;29.64195921;46.13338999;140.5763121;12.06863241;16.59894268;39.44249058;107.519583;25.6389559;25.6443546;43.17372327;126.5882931;25.31365366;28.05588818;43.94698039;120.4599831;21.09651816;29.21165005;46.43403177;152.6152706;32.14562757;34.57621499;47.31630574;153.0852181;32.27981604;35.01911672;47.14807251;146.4475119;27.4308389;33.45726625;46.30677773;150.3337761;26.58478235;28.92677689;46.17007371;148.0453545;29.89526139;30.96206242;43.11017144;123.7875006;8.55348;-5.03179;11.6026;9.88902;0.579479;10.6633;7.56716;1.0133
S18;Reposo_EEG;21.41074266;28.80728491;43.98895191;133.0844956;16.03284966;15.33464429;35.3506088;94.14568629;24.01611991;26.74034778;36.45368785;113.8637535;23.88885224;24.9791413;32.72989235;113.3401776;26.48391722;28.29470185;45.00004548;144.0042764;29.85381694;34.83402748;40.27425243;145.0516931;27.52974386;31.92751066;36.82708755;124.4079304;33.16332298;31.38865609;40.00352991;143.9144551;33.27504802;30.71302591;38.22304626;126.6882686;30.7440772;29.50552862;24.37343108;95.95471377;1.75369;-2.46298;-4.50231;0.41256;-2.69237;-5.49752;1.12949;-0.311732
S19;Reposo_EEG;33.33567851;32.813557;47.44513554;136.1905971;20.29840279;20.16647071;40.04797908;95.36648339;30.852281;25.16778067;39.43429401;108.5333441;19.59646547;23.36141732;37.77952124;96.14111618;31.86681349;32.94635242;45.79260131;144.8765366;35.63867292;31.7785232;42.21635879;129.8748577;26.52331144;31.39172928;39.68575791;123.2897993;29.84349787;30.39777103;42.53937401;131.7356538;32.47096721;32.90817772;41.69848522;129.4638773;21.04163273;21.52977943;29.84517483;80.27750897;6.15812;2.31423;-7.69138;2.44442;-7.1903;-2.3377;4.28011;-2.59558
S21;Reposo_EEG;25.21284295;28.90841255;40.37504349;103.3454086;12.29651107;16.41872439;27.54701973;67.57519205;18.01134063;24.92676333;31.01353501;89.87013482;19.55108913;23.02393454;34.94203693;91.61448553;26.38889128;28.2652385;42.41704351;144.964632;30.86716738;35.60867978;41.32680355;152.0153248;30.39441744;30.29211808;40.70118583;143.1509525;32.25143725;31.33245206;43.19446707;146.0313627;28.43050305;32.01481314;37.51256945;141.3915362;25.89581174;29.22198953;28.39400307;121.6250111;-1.11036;-5.64349;1.5952;-7.24837;-1.5868;-4.4216;-0.737016;1.17354
S22;Reposo_EEG;28.9943589;32.53360005;43.89633358;153.2949559;12.34905546;17.86036633;34.01009907;112.8281179;25.89308123;27.75006439;38.34217134;143.8329332;22.33663825;27.88516197;37.16899014;144.5205373;26.07626996;28.59886186;43.41172355;144.6574355;36.21487063;34.03616812;44.21508298;159.0200313;30.60722613;34.17770335;43.41232615;154.5915992;29.27470696;32.2602651;45.26804414;147.221893;30.9258081;31.32610373;45.17357849;143.0787517;30.63489354;30.67486246;39.01166147;142.4762944;7.04537;-4.58467;10.5729;10.5585;2.44996;6.22457;4.22396;2.22085
S24;Reposo_EEG;33.5154549;29.46458716;46.83502209;128.0184104;19.30771417;14.22235353;40.7035213;89.05168953;22.72837774;21.18868016;38.09511812;99.05405908;30.0299444;24.05807801;41.20036185;106.2082125;29.21770576;24.50076998;47.14561873;144.1043695;29.97940248;29.87580182;42.27119618;131.5610209;35.91692902;32.2115123;44.17925195;135.6171766;32.50349424;29.5116055;42.53016603;133.4743383;30.03398161;26.03347264;43.50834892;130.1212983;27.30715256;23.14553531;30.82820672;88.11438573;4.43675;-2.46949;-4.23171;1.6255;-3.72447;0.969512;7.53016;-5.05652
S25;Reposo_EEG;20.84500338;19.64659974;34.93797343;125.2911976;14.004536;13.66014646;25.70004136;94.84325815;22.20589673;21.41098289;31.36264617;113.8380912;18.10425938;18.44311305;29.26471506;108.1484866;35.13938505;35.61178174;46.54680497;155.9910751;34.00193648;33.09763989;41.43948103;142.3240891;35.32303482;32.18202385;40.6742366;143.1718062;29.78120939;30.19387475;38.86492081;135.4890277;32.29925894;30.93520816;40.93185614;142.8966954;26.91816091;22.34840828;25.11642664;101.6051085;-5.29113;3.82911;-2.27498;-2.4406;-1.6246;-4.87987;-3.60029;-3.63512
S26;Reposo_EEG;20.52269477;30.23431024;42.32592958;121.315141;11.90649593;24.90057119;36.39047952;90.0090174;18.81028827;29.01103212;37.67043095;113.8378251;17.44000134;24.81330493;31.50507375;98.25498746;29.13893223;36.27306491;47.0862657;146.2787568;29.02130949;35.23275709;40.95286863;132.2698523;28.71299824;33.41877426;38.61152167;130.1573963;27.06251419;34.96482619;39.90520304;128.3392451;30.43831424;34.76193834;40.64196269;131.4543032;20.30962131;27.49204658;27.47495491;89.37767912;1.08431;2.65413;-5.77137;-0.231755;-6.23792;-5.19446;-1.02947;1.97132
S27;Reposo_EEG;17.54025572;21.32416542;37.94864269;125.9192442;17.08461977;15.28897892;35.44197911;102.3151975;16.27848059;23.73984876;39.09963901;117.537772;17.43392187;16.67743522;35.12608927;113.51663;28.2351064;34.63585716;47.60238726;145.8460696;26.52616446;32.43957362;41.58065265;135.5545011;23.95828598;31.93997205;42.91513347;136.6560887;28.66453525;31.51994098;42.86320915;141.8254984;32.79725816;34.79363764;44.20863656;138.6464615;19.33794656;25.09053478;32.82905687;107.3194787;-3.98681;3.88507;-1.63222;1.65452;-8.91672;1.05139;-0.180755;-0.288509
S28;Reposo_EEG;23.29682376;21.28313756;36.33629246;101.9026786;14.32142347;12.97612103;32.27561941;74.59482718;26.50778586;24.45676993;39.41610663;106.5739932;11.02457566;14.44161936;26.08825306;68.00500082;29.35749296;31.42831957;47.92635554;148.4901362;33.85815136;34.20696394;39.89437946;133.4733509;22.93286671;27.79035896;41.05494079;126.3690969;29.2208836;28.50644097;38.6740022;127.5556886;33.1159845;33.40677975;42.87066868;135.6874967;21.10607002;23.71935435;26.62628103;88.18555565;-5.89409;4.46858;-9.97905;-6.83376;-9.26452;-5.18854;-5.24461;-4.57011
S29;Reposo_EEG;25.59970906;28.36101804;41.82692932;128.4415842;14.88146332;22.2680241;35.32776569;98.06209191;27.28753214;30.19540681;38.85263524;121.0450486;20.05912999;23.13158165;33.96025621;114.6546739;31.7121791;37.23556905;47.28970794;153.9728233;35.74088395;34.81094413;43.71344238;141.8574381;33.4688946;33.15774383;42.04039291;147.9946812;30.39608128;31.99935993;42.15220393;135.3727229;34.27480101;34.63038076;42.72337392;142.6444398;30.1225665;25.78335829;31.23148839;110.8320241;4.80929;5.02358;2.52005;4.44314;-0.430077;0.356127;1.15311;0.270328
S30;Reposo_EEG;28.50457694;26.89687358;42.67206749;127.0344461;28.31908421;22.88828664;38.48405558;101.8050352;33.99342479;27.11610303;42.14767872;124.2239907;30.30949614;25.25887157;35.0016931;105.8037601;34.13117469;35.28756882;47.60324913;155.7851684;30.94757909;32.69143785;44.05943046;143.9988158;31.150766;30.74442092;41.85636662;141.5683275;34.16681864;32.54539734;43.02791628;142.0733744;34.52671277;32.26747435;43.56524674;146.3940682;28.70085984;24.76429151;31.78761147;107.6283797;9.44506;6.7848;3.20744;5.81619;-3.78615;2.43231;4.45811;-1.16458
S31;Reposo_EEG;14.54856469;17.65074358;42.8124913;139.8399511;13.7606546;10.63618727;34.07300232;108.7612904;18.62874238;18.70702223;36.84280088;103.347154;12.58222173;16.15880658;37.82281962;117.0211783;24.030081;31.4020777;45.01093617;149.5243072;22.14496048;31.97468534;42.46670193;125.6221376;22.8497426;29.81229225;44.57751685;134.7870205;30.23905923;31.73889384;42.30830301;137.3087054;29.34939849;31.72307788;45.34363168;129.8436491;19.67556072;27.61588174;34.75006055;83.94634665;-7.45806;0.408783;-4.79708;1.41651;-10.4375;1.72953;1.30187;-1.70985
S32;Reposo_EEG;28.40665986;22.68037228;42.99262202;129.8796283;23.77988692;16.9144092;39.10392469;97.489636;29.55059317;23.12792226;41.78182097;122.539287;28.31241957;22.39667712;39.6016954;110.7113589;37.88403059;37.46067577;48.53806643;153.6059395;37.5303439;36.02701934;46.28520945;148.373675;36.90057838;35.06193308;45.14354751;149.1286599;36.23975956;34.34212119;45.96553647;142.5971439;37.05019279;34.25452662;45.48343265;150.0529962;34.24907019;29.1874145;38.29059261;121.5154851;5.91329;9.12638;8.22807;6.351;4.11873;8.34632;4.38905;1.14655
S33;Reposo_EEG;21.58142721;26.18119051;42.07474651;127.4463482;17.08134608;18.3087981;36.78910607;98.85164931;25.47918574;26.45913276;40.0002484;117.9618614;18.28921048;17.09966029;31.10579762;95.38464036;33.23259802;35.48760396;47.93501782;156.4787505;33.27319014;33.51573348;41.84888035;136.900047;32.8311308;28.60290285;39.70079967;134.3774584;29.41712888;31.21605547;41.52927483;133.2147878;33.96545918;31.28488735;40.74678027;137.8912304;27.62840517;20.19152021;26.77230417;89.35509948;0.65392;6.13964;-4.76444;1.73012;-5.83719;-3.91584;0.977944;-3.62501
S34;Reposo_EEG;20.09054097;22.92545232;36.66547747;121.9629239;14.98153931;15.52700062;31.79812523;96.15579196;21.09306179;22.9965077;36.06586088;114.8778607;17.39191118;19.86467272;36.24836479;94.39822698;35.51515014;35.27668631;48.18680345;152.267193;32.43339605;32.48776463;45.75618531;135.0070502;31.0391402;33.08470659;42.44725046;118.441075;28.72536063;30.00821609;44.80780772;130.9603463;32.04033464;31.30167197;42.38625858;130.2976514;22.81547587;22.91213193;35.25984957;82.67612153;-2.5899;3.8021;-5.06969;-0.257794;-4.84789;0.677334;0.390105;-2.59827
S36;Reposo_EEG;23.44003902;26.37308499;42.03349894;128.8363429;19.66385502;21.26979751;39.22689192;97.40032875;25.68209511;24.23059135;41.7048371;122.2357847;22.19346037;23.45689459;37.20156421;101.2328275;36.1435446;36.68521184;48.32889976;152.0890451;33.69293695;32.61771163;44.57894712;143.3986609;32.15891838;32.22986922;42.32361264;136.7836249;33.31239399;31.64731198;43.82223656;135.8232357;34.76825286;32.12924753;44.31296106;146.4196523;27.03222894;22.66095928;33.86613979;103.7751882;3.64738;7.59235;1.14695;4.88334;-3.66313;2.60437;3.77331;-1.1836
S37;Reposo_EEG;30.81004674;33.81597562;43.07608204;141.3932384;21.89104209;27.02952193;35.22763902;110.9961404;29.65506172;28.6989831;37.67386151;117.1892465;21.65015272;25.64974406;31.90840998;104.3860134;36.36118556;37.16219762;47.05619926;155.85575;33.31786408;32.96925365;42.24483461;133.8608665;33.15517823;31.68556894;39.919747;124.5917015;28.41733156;30.63870783;39.43266075;123.8030473;35.49524234;33.85278189;43.65966369;133.0755901;21.5810178;20.06882229;27.94071552;76.23725622;7.53614;7.07704;-6.58007;5.07383;-5.63024;-3.89894;1.64648;-2.80476
S2;form_left;32.20813013;31.05103186;37.9350658;135.6180604;16.59006321;14.90906914;23.63377753;101.7710739;32.16609481;29.6702016;37.80974793;134.700534;29.43326159;27.78116039;34.80683973;113.9109548;29.0364909;29.62070688;42.13544928;154.246747;38.01392909;37.78688553;46.75251691;154.5833886;36.43050305;36.75819972;44.27297933;150.0565002;29.95367381;31.16815703;42.6704957;151.0999325;31.70382937;31.46748412;40.91261873;146.1013524;35.84594766;35.53623532;41.04313822;125.8167723;8.78847;-4.99212;11.4198;4.78406;9.04632;5.49001;0.0924444;1.11679
S3;form_left;27.79574477;31.64094041;39.71041294;119.0270274;11.126562;17.89389558;28.44338856;72.70183596;24.42397849;29.40337509;34.86444571;101.7695645;25.14896221;29.75671393;37.555991;105.6696283;23.31185589;32.14698325;44.33523501;144.1658248;37.22957188;37.44963152;44.31153574;149.8234066;36.57408296;36.65138149;43.87671269;149.9892088;27.33695343;32.95833278;43.81873826;140.687038;27.61179039;32.67308463;41.32166072;137.8822276;36.04088802;33.72748511;35.78551404;117.9223726;5.43382;-6.0391;5.97686;-1.42656;6.7966;2.25109;0.345788;2.9965
S5;form_left;30.44674369;28.78653016;39.96009951;122.8709567;12.33240894;10.83658826;27.16163714;79.94650914;27.64550616;27.57177601;36.99668207;97.93910867;30.19580607;26.23374272;35.24551738;103.1072907;19.2999969;23.65919137;41.03624373;133.2573163;30.11031834;33.56899554;43.90353429;127.8727487;33.55351867;33.19059609;41.88694485;123.6938909;23.19839844;24.91169012;40.35573123;128.8197892;20.09568099;26.29726818;41.63390995;126.4714199;29.26610754;29.72789369;35.40951497;83.98509171;3.36527;-14.1736;-6.55574;-3.53546;-0.547078;-0.699418;0.0575335;-4.62074
S7;form_left;34.61262501;32.86089759;40.47815709;127.204672;11.77724994;17.68014772;29.41168064;91.59992676;30.92305832;29.95035277;34.8154721;109.1302447;29.88847211;28.97378107;38.86509146;122.8810363;21.57632489;30.34092586;44.42457321;151.8288361;36.87278723;36.96819132;44.27165159;149.7454739;36.0726255;35.42930037;44.08536927;140.5568139;26.06131549;31.95955138;44.57550769;151.2105037;26.55377285;31.99651677;40.89735487;132.4539218;34.30117761;31.96807357;35.71107382;110.7811751;9.51895;-8.00875;6.66738;2.3876;5.45765;2.84129;2.62016;1.52549
S10;form_left;31.97705848;31.02182759;40.04263345;115.8761673;13.42234284;13.12938512;25.0717995;76.8713058;24.96053348;25.7716076;33.57044618;102.3430338;30.72618803;29.99637705;34.89627243;107.1497566;25.85337537;27.61412368;42.6944158;153.9037394;33.09918654;34.65254076;43.98241665;153.6884483;38.08959922;36.02184962;43.65038273;151.4890818;29.88842032;28.67435415;41.55327661;148.6258152;26.13427498;25.97375936;39.74207729;142.8739298;31.01163431;29.07493455;33.26053946;122.012405;5.56901;-9.51661;7.1301;-1.78575;4.92792;0.38951;1.58449;-2.22347
S14;form_left;27.56531431;26.86634895;43.6655007;145.9246255;16.88249166;17.70351593;39.33226569;128.2630534;25.70335927;22.98628813;40.51391046;125.9807657;28.52359684;27.42042884;42.03282219;124.9950157;28.73081488;29.7475569;47.32611643;157.988152;31.95409646;31.44713756;46.69198002;145.7581541;30.79978952;30.17281774;42.90385234;133.5009479;32.77370548;34.56293721;46.54572621;149.9601503;31.15226902;30.67229416;43.65040577;139.2303548;30.69314763;27.86241033;37.20442864;99.34360899;6.42798;0.758511;5.359;9.88197;-3.12611;6.03686;8.19579;0.191636
S15;form_left;34.10199987;28.93103688;37.90134286;120.1583419;15.67781281;7.23372368;20.8790366;64.53082129;30.54623807;23.05482329;31.18745147;92.24307824;25.7059336;23.03676467;26.92849006;92.75624785;15.50595286;18.52503128;40.39880103;136.6270558;37.49928555;34.98441566;42.97050797;137.100302;34.97679486;34.34939507;40.51818926;134.7221698;14.37743792;22.09234006;39.7150642;131.8311669;17.24244013;21.71045716;41.60820374;128.5388774;32.92984109;28.90942957;30.98812124;90.92593411;2.31674;-19.7632;-6.07383;-8.26731;2.80923;-3.05579;-3.56249;-8.23489
