;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S14;Reposo_EEG;31.29898077;30.34398904;45.04933375;116.9864308;22.09372573;20.78565668;37.59778141;89.12404943;28.81593705;26.29539792;38.89546314;98.21895845;24.86437841;27.53665095;42.15215132;106.0625271;32.89204563;30.58998486;45.90339508;148.3254873;36.46867798;32.05645237;45.18645974;134.1163431;33.06307512;32.03332238;44.16252489;140.7210371;35.10991017;33.28735623;45.40393885;141.7045914;34.75847242;32.15866746;42.87343476;137.3374667;31.55411506;27.3164132;35.84477144;99.18841113;10.2622;2.53567;4.06426;6.16517;-0.388227;0.377279;3.18125;1.7762
S15;Reposo_EEG;23.15062975;29.77169371;42.93584636;143.4323664;13.04818232;14.23108358;28.54878171;100.7255017;19.45405853;20.93734763;37.47864274;119.191888;20.29148221;23.23440195;29.41861933;107.2816273;29.36023332;28.90118029;42.17074459;144.9008395;33.19041196;31.16348153;45.08374531;143.0935642;31.89963718;30.97848413;38.70104889;131.3328729;31.17922708;30.41408168;41.57104494;137.6515528;29.35162132;28.28423104;42.70588304;136.2898936;25.07041532;20.81351303;31.40787386;96.30539687;-1.42991;-2.69778;1.55869;-1.12046;-2.23955;-4.7006;-1.02307;-2.58132
S16;Reposo_EEG;30.60969289;29.64195921;46.13338999;140.5763121;12.06863241;16.59894268;39.44249058;107.519583;25.6389559;25.6443546;43.17372327;126.5882931;25.31365366;28.05588818;43.94698039;120.4599831;21.09651816;29.21165005;46.43403177;152.6152706;32.14562757;34.57621499;47.31630574;153.0852181;32.27981604;35.01911672;47.14807251;146.4475119;27.4308389;33.45726625;46.30677773;150.3337761;26.58478235;28.92677689;46.17007371;148.0453545;29.89526139;30.96206242;43.11017144;123.7875006;11.3589;4.69263;11.2679;12.4668;8.35593;3.2113;-4.43715;-1.38347
S18;Reposo_EEG;21.41074266;28.80728491;43.98895191;133.0844956;16.03284966;15.33464429;35.3506088;94.14568629;24.01611991;26.74034778;36.45368785;113.8637535;23.88885224;24.9791413;32.72989235;113.3401776;26.48391722;28.29470185;45.00004548;144.0042764;29.85381694;34.83402748;40.27425243;145.0516931;27.52974386;31.92751066;36.82708755;124.4079304;33.16332298;31.38865609;40.00352991;143.9144551;33.27504802;30.71302591;38.22304626;126.6882686;30.7440772;29.50552862;24.37343108;95.95471377;1.93995;-2.50265;0.756257;-4.30553;-3.95207;-1.12292;-0.593675;-1.05348
S21;Reposo_EEG;25.21284295;28.90841255;40.37504349;103.3454086;12.29651107;16.41872439;27.54701973;67.57519205;18.01134063;24.92676333;31.01353501;89.87013482;19.55108913;23.02393454;34.94203693;91.61448553;26.38889128;28.2652385;42.41704351;144.964632;30.86716738;35.60867978;41.32680355;152.0153248;30.39441744;30.29211808;40.70118583;143.1509525;32.25143725;31.33245206;43.19446707;146.0313627;28.43050305;32.01481314;37.51256945;141.3915362;25.89581174;29.22198953;28.39400307;121.6250111;-0.0460463;-2.54823;-5.18217;-3.58219;0.263948;-0.0103752;-3.803;-2.21416
S22;Reposo_EEG;28.9943589;32.53360005;43.89633358;153.2949559;12.34905546;17.86036633;34.01009907;112.8281179;25.89308123;27.75006439;38.34217134;143.8329332;22.33663825;27.88516197;37.16899014;144.5205373;26.07626996;28.59886186;43.41172355;144.6574355;36.21487063;34.03616812;44.21508298;159.0200313;30.60722613;34.17770335;43.41232615;154.5915992;29.27470696;32.2602651;45.26804414;147.221893;30.9258081;31.32610373;45.17357849;143.0787517;30.63489354;30.67486246;39.01166147;142.4762944;9.66647;4.95171;10.9072;7.60367;8.90658;3.80688;-2.59767;-1.27605
S23;Reposo_EEG;33.02790128;31.44219802;45.47588667;152.4214612;19.04425478;22.27745987;37.27450834;129.6186328;28.69839078;28.72311537;40.36563631;130.3465746;30.36177958;29.89199504;42.0090346;141.581262;30.00612096;33.69954005;45.36340046;157.6087493;35.01087175;36.04142664;45.2766738;146.6381466;36.27488537;34.77595118;45.37076195;150.9542231;33.99147622;34.78830267;44.60257452;151.2229384;31.12443123;32.64452451;44.95936716;149.2219755;32.38061469;30.54638715;38.53605608;119.3136886;15.1982;8.76603;13.8042;10.812;8.85243;5.3683;1.60164;2.18711
S24;Reposo_EEG;33.5154549;29.46458716;46.83502209;128.0184104;19.30771417;14.22235353;40.7035213;89.05168953;22.72837774;21.18868016;38.09511812;99.05405908;30.0299444;24.05807801;41.20036185;106.2082125;29.21770576;24.50076998;47.14561873;144.1043695;29.97940248;29.87580182;42.27119618;131.5610209;35.91692902;32.2115123;44.17925195;135.6171766;32.50349424;29.5116055;42.53016603;133.4743383;30.03398161;26.03347264;43.50834892;130.1212983;27.30715256;23.14553531;30.82820672;88.11438573;5.85693;-2.49059;2.71616;3.78758;-5.11682;-5.16484;-0.137436;-3.9922
S27;Reposo_EEG;17.54025572;21.32416542;37.94864269;125.9192442;17.08461977;15.28897892;35.44197911;102.3151975;16.27848059;23.73984876;39.09963901;117.537772;17.43392187;16.67743522;35.12608927;113.51663;28.2351064;34.63585716;47.60238726;145.8460696;26.52616446;32.43957362;41.58065265;135.5545011;23.95828598;31.93997205;42.91513347;136.6560887;28.66453525;31.51994098;42.86320915;141.8254984;32.79725816;34.79363764;44.20863656;138.6464615;19.33794656;25.09053478;32.82905687;107.3194787;-3.92877;-4.38754;1.2933;1.78566;-1.59506;-3.64379;0.46994;4.58753
S28;Reposo_EEG;23.29682376;21.28313756;36.33629246;101.9026786;14.32142347;12.97612103;32.27561941;74.59482718;26.50778586;24.45676993;39.41610663;106.5739932;11.02457566;14.44161936;26.08825306;68.00500082;29.35749296;31.42831957;47.92635554;148.4901362;33.85815136;34.20696394;39.89437946;133.4733509;22.93286671;27.79035896;41.05494079;126.3690969;29.2208836;28.50644097;38.6740022;127.5556886;33.1159845;33.40677975;42.87066868;135.6874967;21.10607002;23.71935435;26.62628103;88.18555565;-8.61421;-5.90702;-7.30565;-5.69225;-6.81643;-9.38483;0.982654;4.3861
S29;Reposo_EEG;25.59970906;28.36101804;41.82692932;128.4415842;14.88146332;22.2680241;35.32776569;98.06209191;27.28753214;30.19540681;38.85263524;121.0450486;20.05912999;23.13158165;33.96025621;114.6546739;31.7121791;37.23556905;47.28970794;153.9728233;35.74088395;34.81094413;43.71344238;141.8574381;33.4688946;33.15774383;42.04039291;147.9946812;30.39608128;31.99935993;42.15220393;135.3727229;34.27480101;34.63038076;42.72337392;142.6444398;30.1225665;25.78335829;31.23148839;110.8320241;5.11589;5.04894;4.46781;2.2493;2.16817;-0.734589;1.91315;5.64496
S30;Reposo_EEG;28.50457694;26.89687358;42.67206749;127.0344461;28.31908421;22.88828664;38.48405558;101.8050352;33.99342479;27.11610303;42.14767872;124.2239907;30.30949614;25.25887157;35.0016931;105.8037601;34.13117469;35.28756882;47.60324913;155.7851684;30.94757909;32.69143785;44.05943046;143.9988158;31.150766;30.74442092;41.85636662;141.5683275;34.16681864;32.54539734;43.02791628;142.0733744;34.52671277;32.26747435;43.56524674;146.3940682;28.70085984;24.76429151;31.78761147;107.6283797;10.1902;3.14772;6.09469;5.0208;2.35478;-1.92659;4.96416;4.96695
S31;Reposo_EEG;14.54856469;17.65074358;42.8124913;139.8399511;13.7606546;10.63618727;34.07300232;108.7612904;18.62874238;18.70702223;36.84280088;103.347154;12.58222173;16.15880658;37.82281962;117.0211783;24.030081;31.4020777;45.01093617;149.5243072;22.14496048;31.97468534;42.46670193;125.6221376;22.8497426;29.81229225;44.57751685;134.7870205;30.23905923;31.73889384;42.30830301;137.3087054;29.34939849;31.72307788;45.34363168;129.8436491;19.67556072;27.61588174;34.75006055;83.94634665;-7.07639;-8.15309;0.927838;2.03882;-5.39383;-4.44298;-0.754272;0.777511
S32;Reposo_EEG;28.40665986;22.68037228;42.99262202;129.8796283;23.77988692;16.9144092;39.10392469;97.489636;29.55059317;23.12792226;41.78182097;122.539287;28.31241957;22.39667712;39.6016954;110.7113589;37.88403059;37.46067577;48.53806643;153.6059395;37.5303439;36.02701934;46.28520945;148.373675;36.90057838;35.06193308;45.14354751;149.1286599;36.23975956;34.34212119;45.96553647;142.5971439;37.05019279;34.25452662;45.48343265;150.0529962;34.24907019;29.1874145;38.29059261;121.5154851;8.25799;10.2456;7.70121;9.67699;6.20182;2.21145;7.06278;5.28762
S33;Reposo_EEG;21.58142721;26.18119051;42.07474651;127.4463482;17.08134608;18.3087981;36.78910607;98.85164931;25.47918574;26.45913276;40.0002484;117.9618614;18.28921048;17.09966029;31.10579762;95.38464036;33.23259802;35.48760396;47.93501782;156.4787505;33.27319014;33.51573348;41.84888035;136.900047;32.8311308;28.60290285;39.70079967;134.3774584;29.41712888;31.21605547;41.52927483;133.2147878;33.96545918;31.28488735;40.74678027;137.8912304;27.62840517;20.19152021;26.77230417;89.35509948;-0.536147;0.157834;1.27583;-1.76743;-3.53853;-6.70723;2.19456;4.50706
S34;Reposo_EEG;20.09054097;22.92545232;36.66547747;121.9629239;14.98153931;15.52700062;31.79812523;96.15579196;21.09306179;22.9965077;36.06586088;114.8778607;17.39191118;19.86467272;36.24836479;94.39822698;35.51515014;35.27668631;48.18680345;152.267193;32.43339605;32.48776463;45.75618531;135.0070502;31.0391402;33.08470659;42.44725046;118.441075;28.72536063;30.00821609;44.80780772;130.9603463;32.04033464;31.30167197;42.38625858;130.2976514;22.81547587;22.91213193;35.25984957;82.67612153;-3.31338;-0.796828;-0.266525;1.44235;-4.71505;-5.36244;0.970838;2.64701
S35;Reposo_EEG;13.10705315;22.90335485;26.75879854;97.20150044;11.05430809;17.56773515;18.74068699;76.63627509;16.80343861;25.36120655;29.17532054;104.9114288;11.57091395;20.31840515;21.69914334;82.72397955;32.13645028;37.20868457;43.23031787;149.8493642;36.77231836;36.12290994;40.87673974;136.7885648;33.5062481;34.22764424;36.78198336;132.444991;25.72978591;34.56156706;36.77762654;129.0611408;33.02237414;35.23252201;38.58922213;139.1700477;29.47528494;29.58362836;27.11746861;96.41039812;-10.9266;0.00210023;-10.4026;-11.1986;-3.35633;0.197095;0.00406163;4.30973
S36;Reposo_EEG;23.44003902;26.37308499;42.03349894;128.8363429;19.66385502;21.26979751;39.22689192;97.40032875;25.68209511;24.23059135;41.7048371;122.2357847;22.19346037;23.45689459;37.20156421;101.2328275;36.1435446;36.68521184;48.32889976;152.0890451;33.69293695;32.61771163;44.57894712;143.3986609;32.15891838;32.22986922;42.32361264;136.7836249;33.31239399;31.64731198;43.82223656;135.8232357;34.76825286;32.12924753;44.31296106;146.4196523;27.03222894;22.66095928;33.86613979;103.7751882;4.20875;3.15196;5.12864;4.9115;0.637367;-3.27026;4.2941;5.36762
S3;dots_motion_right;33.03237293;30.23752264;35.93391645;99.3197225;11.77173927;14.64691324;20.84139605;46.13259153;30.63751198;26.61107685;30.87687125;82.32933864;31.70501249;27.05565127;33.6599864;83.1246978;23.90867692;28.45196154;41.98547027;133.4395134;37.40138583;35.18880902;44.39537607;150.6540787;37.62052195;35.11740355;43.05391659;149.539895;25.85473721;29.55325381;42.97221295;134.2898374;24.16536842;29.06109697;39.93575463;135.086784;34.71380116;29.6397479;36.58027789;120.8221736;5.46016;1.71669;-7.37942;-1.36147;1.34599;1.89228;-6.10591;-6.4193
S5;dots_motion_right;27.32028149;28.33874313;40.45649936;131.5962516;14.7115197;14.21116799;30.82016808;94.21279461;19.57676502;22.30937082;38.9325249;110.2368568;21.90257824;22.31418949;36.98075013;107.2267633;24.58700969;24.51262579;43.93804995;145.4792331;23.12340358;27.56650553;44.64433753;137.3524425;26.45430063;26.62507106;43.70632136;134.4051626;28.07705331;28.41825956;43.6945475;142.0844547;29.82600975;29.89344242;44.1765602;139.4949194;17.5819592;20.47423368;38.5482142;99.60928481;0.158284;-9.21905;1.4213;3.38739;-1.94623;-7.00169;-3.2534;-2.85509
S6;dots_motion_right;8.947901489;22.30991481;34.16945967;135.3182875;14.45174358;18.13366285;27.00548268;64.95357962;20.81125958;23.75289133;29.1875273;72.03924463;24.41082924;27.72669571;33.94034145;69.92131288;6.967928508;21.92389982;32.78992779;106.5407031;6.640433675;18.92214352;27.74176124;98.08135084;13.04167028;28.75334788;36.99417592;89.83571366;32.0432331;33.80400145;44.65007392;134.6154081;26.27298616;31.27249745;38.35799547;122.0656873;20.22454389;27.47925966;29.4712631;64.87672937;-7.21101;-33.4977;-13.845;-11.8749;-19.624;0.0895163;-4.83171;-6.54053
S10;dots_motion_right;25.16560403;25.93187664;35.79577681;122.591248;13.10391262;13.24278461;23.99087915;90.53955605;22.57908961;23.11105259;32.48344258;111.811792;22.46953867;22.4957995;31.01107265;109.2810935;31.22540895;31.57086449;44.84549174;158.2250202;37.08107648;36.29192289;45.89297044;154.9242006;36.5854725;35.42154962;43.02717387;152.4078247;32.12004839;31.64569717;43.63509943;151.1055087;29.91427282;28.47889496;40.73097532;147.4044211;32.03424449;28.24455176;34.96021317;123.2262329;1.62796;6.90098;1.07537;1.8434;6.49347;1.23575;-1.50623;-2.58195
S11;dots_motion_right;31.21269359;30.75256884;39.92470079;134.4281305;15.53488981;15.03271787;25.15484869;95.3728606;22.31481898;23.6150613;31.98736552;112.0503;26.58756378;26.84466202;33.59311039;115.2228188;29.34984154;29.67332609;40.76785979;148.8241516;30.71606116;32.75303093;40.75913041;133.3282558;34.18388758;35.41370914;42.58667581;142.6480463;33.7989815;32.84990341;42.80636979;135.8186907;31.47389101;30.93370598;41.37482636;139.5673853;28.04434239;28.73008121;33.64349172;95.72532837;3.43739;-0.360559;0.668534;0.0300805;-0.389188;1.86879;0.131643;-2.66611
S13;dots_motion_right;30.83087323;25.95411539;35.84345606;130.5675723;18.04197615;12.16239635;21.43726357;80.92355708;29.14617613;20.28188506;27.23285827;107.9054752;28.64587473;25.0980097;33.27931365;119.9704689;31.53744549;30.64153962;42.84474186;145.4152266;35.62915839;34.9524753;41.98295435;149.4607497;34.69433132;34.97505079;42.07801543;143.7543867;33.37507849;33.74936898;42.55629712;145.3723846;32.2652287;29.27136254;39.14121007;132.1805178;32.86230346;29.52081832;31.0705735;114.0308969;2.9119;3.46248;-1.78567;-1.6355;1.3832;2.9394;0.288547;-4.80752
S14;dots_motion_right;26.61956228;25.4511704;38.50925262;129.1186445;12.97939089;12.60936316;29.9957163;99.62583448;19.88848844;19.9058217;34.24826045;106.7008753;22.66955803;23.27254913;35.17039202;104.6782341;26.25421195;26.9783255;44.47070475;152.114077;28.46828001;29.20484491;43.21658113;138.6308493;31.90413942;30.19331933;42.81481073;130.6594882;33.02478733;31.97000745;44.17475124;141.2687787;30.87524827;28.89936178;42.89987006;137.2804222;28.48254984;24.74880073;35.00795139;88.72368095;-1.02997;-4.06492;0.655708;1.51121;-2.20353;-2.73062;-0.421397;-3.28755
S15;dots_motion_right;25.94581704;27.65661908;37.24591349;113.9245805;10.24643326;10.52874066;21.73411783;61.86857211;22.53890961;22.50399241;31.98503768;92.52358482;22.57685732;23.35348781;29.85215188;91.18174222;28.35179629;28.97346118;41.5400798;138.2185315;34.91832122;35.24101107;45.36901627;143.4111998;34.15389113;34.68791668;43.29024475;135.5410499;30.24147433;31.13061654;42.42571409;140.1893163;29.92110771;30.51441389;43.09508291;133.6320976;29.31453437;29.59501793;36.99702485;103.6281801;-1.79076;-0.0852902;-5.45773;-0.885887;-0.703988;0.553482;-2.28287;-3.97255
S16;dots_motion_right;28.56144026;26.39938413;35.75836268;134.6379545;8.638292315;11.78470128;21.76079714;96.36356685;24.52636839;22.41238239;30.28329128;122.540503;28.06063597;26.18666398;33.40212367;108.3513643;20.07283928;29.0995414;41.08654075;149.4345052;31.98748912;34.90757513;43.32470523;150.9351247;34.80837446;34.7292381;41.83989871;144.3626221;25.88935687;32.47119568;43.914284;150.7296147;22.41198458;28.56206461;38.50444983;150.7232918;30.72650779;31.51921032;35.45079815;126.3072425;2.60632;1.16469;0.406403;0.121538;6.759;4.04029;-7.39354;-6.60163
S18;dots_motion_right;24.41321757;29.91277105;39.94261927;124.7782802;9.940605048;15.23022159;26.80319289;77.23867489;22.89764174;25.6123691;34.6999563;111.0311269;22.96333934;26.90361898;33.77333133;110.9695584;23.24315548;30.16711691;43.28457928;144.4827219;33.0963173;35.50823438;44.4820488;150.3787595;30.37307899;34.54251155;39.743955;142.198823;26.99479926;33.03230541;41.70578727;142.0911772;27.59974485;29.92273433;38.8505315;132.4631924;28.96002946;29.20883353;29.83056351;113.6305319;2.36576;0.474779;-0.877539;-2.03991;0.832521;1.54625;-5.35183;-2.92415
S21;dots_motion_right;30.38987092;28.502058;33.44485335;100.6732074;12.23884478;10.10967145;15.89326258;54.23705497;22.1630985;21.7028243;23.2861503;82.81226071;25.25212273;24.5310647;30.14585503;92.73938876;22.35257482;25.3660171;38.78345446;144.3138935;27.17775013;32.38963994;39.87896945;151.8997656;32.92692971;33.24543544;42.3248959;148.1095787;26.8308798;30.05828704;43.02355955;150.9079333;26.49322633;27.43115751;37.61426586;139.934694;26.99392816;29.07043448;33.1299765;129.4381989;-0.976583;-4.5055;-9.65637;-5.12108;1.70509;0.93107;-7.77266;-9.54787
