;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S14;Reposo_EEG;31.29898077;30.34398904;45.04933375;116.9864308;22.09372573;20.78565668;37.59778141;89.12404943;28.81593705;26.29539792;38.89546314;98.21895845;24.86437841;27.53665095;42.15215132;106.0625271;32.89204563;30.58998486;45.90339508;148.3254873;36.46867798;32.05645237;45.18645974;134.1163431;33.06307512;32.03332238;44.16252489;140.7210371;35.10991017;33.28735623;45.40393885;141.7045914;34.75847242;32.15866746;42.87343476;137.3374667;31.55411506;27.3164132;35.84477144;99.18841113;8.55757;2.20087;-0.203951;5.25424;-1.28327;1.53643;1.22824;2.13054
S15;Reposo_EEG;23.15062975;29.77169371;42.93584636;143.4323664;13.04818232;14.23108358;28.54878171;100.7255017;19.45405853;20.93734763;37.47864274;119.191888;20.29148221;23.23440195;29.41861933;107.2816273;29.36023332;28.90118029;42.17074459;144.9008395;33.19041196;31.16348153;45.08374531;143.0935642;31.89963718;30.97848413;38.70104889;131.3328729;31.17922708;30.41408168;41.57104494;137.6515528;29.35162132;28.28423104;42.70588304;136.2898936;25.07041532;20.81351303;31.40787386;96.30539687;-0.4512;-3.06191;-2.41875;-2.72261;-4.56388;-0.317705;-2.79203;1.38874
S16;Reposo_EEG;30.60969289;29.64195921;46.13338999;140.5763121;12.06863241;16.59894268;39.44249058;107.519583;25.6389559;25.6443546;43.17372327;126.5882931;25.31365366;28.05588818;43.94698039;120.4599831;21.09651816;29.21165005;46.43403177;152.6152706;32.14562757;34.57621499;47.31630574;153.0852181;32.27981604;35.01911672;47.14807251;146.4475119;27.4308389;33.45726625;46.30677773;150.3337761;26.58478235;28.92677689;46.17007371;148.0453545;29.89526139;30.96206242;43.11017144;123.7875006;10.425;-6.39085;9.52296;13.5756;1.59409;8.5541;2.58625;0.683713
S18;Reposo_EEG;21.41074266;28.80728491;43.98895191;133.0844956;16.03284966;15.33464429;35.3506088;94.14568629;24.01611991;26.74034778;36.45368785;113.8637535;23.88885224;24.9791413;32.72989235;113.3401776;26.48391722;28.29470185;45.00004548;144.0042764;29.85381694;34.83402748;40.27425243;145.0516931;27.52974386;31.92751066;36.82708755;124.4079304;33.16332298;31.38865609;40.00352991;143.9144551;33.27504802;30.71302591;38.22304626;126.6882686;30.7440772;29.50552862;24.37343108;95.95471377;1.86514;-2.30996;-4.58601;-5.65958;-3.39787;-0.0917298;-0.638088;0.770398
S22;Reposo_EEG;28.9943589;32.53360005;43.89633358;153.2949559;12.34905546;17.86036633;34.01009907;112.8281179;25.89308123;27.75006439;38.34217134;143.8329332;22.33663825;27.88516197;37.16899014;144.5205373;26.07626996;28.59886186;43.41172355;144.6574355;36.21487063;34.03616812;44.21508298;159.0200313;30.60722613;34.17770335;43.41232615;154.5915992;29.27470696;32.2602651;45.26804414;147.221893;30.9258081;31.32610373;45.17357849;143.0787517;30.63489354;30.67486246;39.01166147;142.4762944;9.04471;-4.97593;10.2118;7.58928;2.93583;8.48945;2.64179;-0.599187
S23;Reposo_EEG;33.02790128;31.44219802;45.47588667;152.4214612;19.04425478;22.27745987;37.27450834;129.6186328;28.69839078;28.72311537;40.36563631;130.3465746;30.36177958;29.89199504;42.0090346;141.581262;30.00612096;33.69954005;45.36340046;157.6087493;35.01087175;36.04142664;45.2766738;146.6381466;36.27488537;34.77595118;45.37076195;150.9542231;33.99147622;34.78830267;44.60257452;151.2229384;31.12443123;32.64452451;44.95936716;149.2219755;32.38061469;30.54638715;38.53605608;119.3136886;13.7195;0.44259;10.3711;10.9459;4.89609;11.5564;3.79265;0.655717
S24;Reposo_EEG;33.5154549;29.46458716;46.83502209;128.0184104;19.30771417;14.22235353;40.7035213;89.05168953;22.72837774;21.18868016;38.09511812;99.05405908;30.0299444;24.05807801;41.20036185;106.2082125;29.21770576;24.50076998;47.14561873;144.1043695;29.97940248;29.87580182;42.27119618;131.5610209;35.91692902;32.2115123;44.17925195;135.6171766;32.50349424;29.5116055;42.53016603;133.4743383;30.03398161;26.03347264;43.50834892;130.1212983;27.30715256;23.14553531;30.82820672;88.11438573;5.40913;-2.86411;-4.68697;2.27963;-4.81981;0.166827;-2.80543;4.95609
S25;Reposo_EEG;20.84500338;19.64659974;34.93797343;125.2911976;14.004536;13.66014646;25.70004136;94.84325815;22.20589673;21.41098289;31.36264617;113.8380912;18.10425938;18.44311305;29.26471506;108.1484866;35.13938505;35.61178174;46.54680497;155.9910751;34.00193648;33.09763989;41.43948103;142.3240891;35.32303482;32.18202385;40.6742366;143.1718062;29.78120939;30.19387475;38.86492081;135.4890277;32.29925894;30.93520816;40.93185614;142.8966954;26.91816091;22.34840828;25.11642664;101.6051085;-6.47727;3.96257;-1.97175;-7.38045;-2.20925;-3.50018;-4.58634;0.58489
S26;Reposo_EEG;20.52269477;30.23431024;42.32592958;121.315141;11.90649593;24.90057119;36.39047952;90.0090174;18.81028827;29.01103212;37.67043095;113.8378251;17.44000134;24.81330493;31.50507375;98.25498746;29.13893223;36.27306491;47.0862657;146.2787568;29.02130949;35.23275709;40.95286863;132.2698523;28.71299824;33.41877426;38.61152167;130.1573963;27.06251419;34.96482619;39.90520304;128.3392451;30.43831424;34.76193834;40.64196269;131.4543032;20.30962131;27.49204658;27.47495491;89.37767912;-0.58831;2.45771;-7.31677;-3.81932;-6.00317;0.71003;-0.533434;-2.31921
S27;Reposo_EEG;17.54025572;21.32416542;37.94864269;125.9192442;17.08461977;15.28897892;35.44197911;102.3151975;16.27848059;23.73984876;39.09963901;117.537772;17.43392187;16.67743522;35.12608927;113.51663;28.2351064;34.63585716;47.60238726;145.8460696;26.52616446;32.43957362;41.58065265;135.5545011;23.95828598;31.93997205;42.91513347;136.6560887;28.66453525;31.51994098;42.86320915;141.8254984;32.79725816;34.79363764;44.20863656;138.6464615;19.33794656;25.09053478;32.82905687;107.3194787;-3.75774;3.21621;-2.09605;1.05797;-9.14659;0.255167;-1.33584;-1.77454
S28;Reposo_EEG;23.29682376;21.28313756;36.33629246;101.9026786;14.32142347;12.97612103;32.27561941;74.59482718;26.50778586;24.45676993;39.41610663;106.5739932;11.02457566;14.44161936;26.08825306;68.00500082;29.35749296;31.42831957;47.92635554;148.4901362;33.85815136;34.20696394;39.89437946;133.4733509;22.93286671;27.79035896;41.05494079;126.3690969;29.2208836;28.50644097;38.6740022;127.5556886;33.1159845;33.40677975;42.87066868;135.6874967;21.10607002;23.71935435;26.62628103;88.18555565;-7.85701;3.85027;-9.21724;-7.11997;-9.90678;-7.58848;-7.12527;-3.03212
S29;Reposo_EEG;25.59970906;28.36101804;41.82692932;128.4415842;14.88146332;22.2680241;35.32776569;98.06209191;27.28753214;30.19540681;38.85263524;121.0450486;20.05912999;23.13158165;33.96025621;114.6546739;31.7121791;37.23556905;47.28970794;153.9728233;35.74088395;34.81094413;43.71344238;141.8574381;33.4688946;33.15774383;42.04039291;147.9946812;30.39608128;31.99935993;42.15220393;135.3727229;34.27480101;34.63038076;42.72337392;142.6444398;30.1225665;25.78335829;31.23148839;110.8320241;4.17033;4.46434;1.54472;1.70152;0.0279849;3.79826;-1.37954;-1.45166
S30;Reposo_EEG;28.50457694;26.89687358;42.67206749;127.0344461;28.31908421;22.88828664;38.48405558;101.8050352;33.99342479;27.11610303;42.14767872;124.2239907;30.30949614;25.25887157;35.0016931;105.8037601;34.13117469;35.28756882;47.60324913;155.7851684;30.94757909;32.69143785;44.05943046;143.9988158;31.150766;30.74442092;41.85636662;141.5683275;34.16681864;32.54539734;43.02791628;142.0733744;34.52671277;32.26747435;43.56524674;146.3940682;28.70085984;24.76429151;31.78761147;107.6283797;9.56433;5.5343;2.94803;4.31986;-3.87652;4.4422;-1.34266;0.266024
S31;Reposo_EEG;14.54856469;17.65074358;42.8124913;139.8399511;13.7606546;10.63618727;34.07300232;108.7612904;18.62874238;18.70702223;36.84280088;103.347154;12.58222173;16.15880658;37.82281962;117.0211783;24.030081;31.4020777;45.01093617;149.5243072;22.14496048;31.97468534;42.46670193;125.6221376;22.8497426;29.81229225;44.57751685;134.7870205;30.23905923;31.73889384;42.30830301;137.3087054;29.34939849;31.72307788;45.34363168;129.8436491;19.67556072;27.61588174;34.75006055;83.94634665;-6.42359;-0.369925;-5.25728;1.24053;-10.4278;-0.618465;-0.944256;-0.0537641
S32;Reposo_EEG;28.40665986;22.68037228;42.99262202;129.8796283;23.77988692;16.9144092;39.10392469;97.489636;29.55059317;23.12792226;41.78182097;122.539287;28.31241957;22.39667712;39.6016954;110.7113589;37.88403059;37.46067577;48.53806643;153.6059395;37.5303439;36.02701934;46.28520945;148.373675;36.90057838;35.06193308;45.14354751;149.1286599;36.23975956;34.34212119;45.96553647;142.5971439;37.05019279;34.25452662;45.48343265;150.0529962;34.24907019;29.1874145;38.29059261;121.5154851;7.16725;8.06794;7.17205;9.59965;4.17417;4.87782;1.73761;0.399827
S33;Reposo_EEG;21.58142721;26.18119051;42.07474651;127.4463482;17.08134608;18.3087981;36.78910607;98.85164931;25.47918574;26.45913276;40.0002484;117.9618614;18.28921048;17.09966029;31.10579762;95.38464036;33.23259802;35.48760396;47.93501782;156.4787505;33.27319014;33.51573348;41.84888035;136.900047;32.8311308;28.60290285;39.70079967;134.3774584;29.41712888;31.21605547;41.52927483;133.2147878;33.96545918;31.28488735;40.74678027;137.8912304;27.62840517;20.19152021;26.77230417;89.35509948;-0.0670282;5.05634;-4.69091;-3.26462;-5.62113;0.601958;-5.19649;-0.176526
S34;Reposo_EEG;20.09054097;22.92545232;36.66547747;121.9629239;14.98153931;15.52700062;31.79812523;96.15579196;21.09306179;22.9965077;36.06586088;114.8778607;17.39191118;19.86467272;36.24836479;94.39822698;35.51515014;35.27668631;48.18680345;152.267193;32.43339605;32.48776463;45.75618531;135.0070502;31.0391402;33.08470659;42.44725046;118.441075;28.72536063;30.00821609;44.80780772;130.9603463;32.04033464;31.30167197;42.38625858;130.2976514;22.81547587;22.91213193;35.25984957;82.67612153;-2.80919;3.0673;-5.85242;0.0246565;-5.31594;-1.57353;-3.34327;0.135848
S36;Reposo_EEG;23.44003902;26.37308499;42.03349894;128.8363429;19.66385502;21.26979751;39.22689192;97.40032875;25.68209511;24.23059135;41.7048371;122.2357847;22.19346037;23.45689459;37.20156421;101.2328275;36.1435446;36.68521184;48.32889976;152.0890451;33.69293695;32.61771163;44.57894712;143.3986609;32.15891838;32.22986922;42.32361264;136.7836249;33.31239399;31.64731198;43.82223656;135.8232357;34.76825286;32.12924753;44.31296106;146.4196523;27.03222894;22.66095928;33.86613979;103.7751882;4.12711;6.40007;0.683078;4.31688;-3.77443;3.31298;-1.9862;0.0649947
S37;Reposo_EEG;30.81004674;33.81597562;43.07608204;141.3932384;21.89104209;27.02952193;35.22763902;110.9961404;29.65506172;28.6989831;37.67386151;117.1892465;21.65015272;25.64974406;31.90840998;104.3860134;36.36118556;37.16219762;47.05619926;155.85575;33.31786408;32.96925365;42.24483461;133.8608665;33.15517823;31.68556894;39.919747;124.5917015;28.41733156;30.63870783;39.43266075;123.8030473;35.49524234;33.85278189;43.65966369;133.0755901;21.5810178;20.06882229;27.94071552;76.23725622;5.96903;6.10514;-6.27035;-1.60378;-5.24409;4.06817;-4.70206;-1.07664
S2;color_left;32.13809464;31.40000864;39.53476803;144.4283285;10.61115324;15.78989172;24.34160258;114.0593091;30.84749838;30.97953317;38.13064197;143.4538137;29.21291528;28.22138765;34.34116079;117.1978206;25.33477471;31.75313116;42.60985109;156.8922667;38.55466045;38.20465989;47.13061294;157.5780115;37.08980758;36.3495928;44.99996611;148.5123276;27.3427645;32.35561591;43.44507153;154.192811;27.73244841;32.30255042;41.95819487;146.057645;36.77846747;34.87816043;41.02564303;124.6028181;9.5277;-6.50263;11.768;6.17914;9.97514;6.7366;2.69684;-1.40859
S3;color_left;33.83073704;32.1815449;39.76333377;123.74282;9.708293263;14.39267559;24.8655403;70.77211738;31.89219716;28.40238215;33.75742373;101.2378232;31.14257028;30.06847704;35.26240215;106.5030253;22.98050551;29.4669135;43.37772491;143.6002212;38.48801512;37.0357648;44.28783766;147.797637;38.39431588;36.99346603;43.63132275;146.5674665;24.71953182;31.26896726;42.35510298;139.1335819;25.50108594;29.82720135;41.04537594;135.560726;36.81707421;33.39153619;34.19675345;109.3854599;6.0836;-8.90424;2.21816;0.0887028;7.98473;-1.42412;1.11531;0.748508
S6;color_left;27.02291684;30.07250766;41.84267032;138.3985719;8.837036116;17.9711417;32.33903888;63.38143409;24.41099775;26.58562865;36.17071657;89.75957906;22.86640602;28.43666827;38.08062079;68.29441105;22.20552726;30.25011704;43.06829975;105.2103345;32.13305479;34.03504622;43.78570737;116.4316171;30.03910008;32.07931776;41.50723966;85.26062037;27.9335524;34.48646011;46.10938077;139.2279079;28.43388014;31.16104362;42.81862302;130.6488604;29.23575225;30.32639395;37.82789379;84.22061674;2.08607;-5.92137;-12.251;0.311175;-4.14168;-6.14393;4.99168;-1.5897
S7;color_left;33.91710171;31.27504209;40.46259132;134.298945;14.21453744;15.34439449;28.83181631;98.82464274;31.3327049;27.94575554;35.37286145;117.6580418;29.08846544;28.59880742;37.88940117;126.0990103;26.38339682;30.54330953;44.30140819;154.9031849;37.95890906;37.50310525;45.79510107;154.1045344;35.3853593;34.94558074;42.65690387;143.8353468;29.82451446;33.16950071;44.92496946;151.9742466;30.76882228;30.39249019;40.33025187;138.4049197;34.98108732;32.35244128;35.56729322;115.2131968;9.1265;-5.24627;6.69209;3.63215;6.72922;3.92119;2.34029;1.15313
S10;color_left;27.78130535;29.43603355;39.63234213;118.1357389;9.506309334;11.00678103;27.46326398;76.9399875;17.85603391;23.0168402;34.62433804;99.45129393;26.79964861;27.81840542;35.42500572;106.7179443;25.5577221;28.23406165;44.66174268;153.0605407;27.43980928;33.46666269;44.37360473;149.9642451;37.124735;35.9097878;43.41170184;146.9124572;31.49766937;31.34913195;43.23764594;147.9529421;25.32583581;27.2697826;41.18369828;140.4917242;25.66926201;28.32686087;33.92197591;113.2592429;0.744421;-7.12383;2.82596;0.511267;0.144009;-1.8439;0.35414;3.49762
S11;color_left;29.32686506;30.23907356;37.81780132;125.7975489;10.19213107;14.35379027;24.35883942;87.29863205;22.67800562;25.80254375;32.1173053;108.7556711;27.20723632;28.28963867;35.243277;105.7744856;26.7339222;30.2730778;42.34540096;150.3397391;34.48464129;35.21578284;41.71508138;132.1229503;35.97345155;35.94092862;43.07319836;144.0621328;32.19360285;32.84984929;42.08172206;134.2307361;27.99178613;30.45065828;39.74048048;139.3191378;32.06767482;31.26904576;32.64581614;91.03942321;0.993527;-4.01525;-0.654562;-3.23937;3.61149;-1.87168;1.6706;1.51135
S13;color_left;30.43832988;30.0447885;42.39722874;136.3582497;15.44763764;14.09684087;28.79915356;79.67491144;27.77712198;24.59338077;32.84739661;108.1298481;27.32731017;26.67214438;37.31989955;120.0428915;31.52723482;30.96068829;43.28716601;141.2586803;36.45631464;34.76654202;41.89753905;141.4209444;35.82779333;34.75598061;43.37292569;145.0885955;32.26236404;32.25247535;42.67565109;133.8031677;32.31688768;30.98479299;41.55778591;132.6644505;32.06160161;29.05513728;32.59471587;103.3345943;3.85665;-1.7497;-0.537387;-0.841681;3.5518;-0.511168;1.10874;1.91057
S14;color_left;28.51289532;28.66461839;45.61843195;155.395395;14.2018483;18.81179317;42.65760151;142.4607458;25.99467324;26.3387398;43.68067102;132.4427994;26.99439059;27.55220563;44.32951345;133.412795;27.74024706;30.81266937;48.03192444;161.6761698;32.48819924;32.30520855;45.93557278;145.0379891;32.4354839;32.3938839;46.07906653;138.9195894;32.46661873;33.38163188;46.63928411;148.0599646;30.27037319;32.50305427;46.65256186;142.9706737;30.90379326;28.81893819;40.92024195;94.62937887;10.8965;0.176101;6.83759;13.1288;-0.544345;12.1451;1.79069;0.832414
S15;color_left;29.17591163;29.99962025;41.92007374;135.7730498;7.193102685;6.632061947;24.19115465;77.21880268;24.55975181;25.65198612;37.36864341;107.0973193;19.53315236;21.67269963;29.35628445;103.6636335;6.995052306;20.20062175;40.15743804;141.0994366;37.28164344;36.57906378;45.06622372;142.2848692;32.47767255;33.11874829;40.07576946;135.6581535;8.706788461;22.81037307;39.0678285;136.377095;11.53028345;24.67063141;42.68800987;133.0130647;30.44698303;29.00326835;31.89947994;92.69067816;-0.270992;-22.2215;-2.48971;-3.89933;0.940089;-3.30596;-6.81427;-1.18708
S16;color_left;25.28022844;26.13930308;34.23848976;112.0248872;4.72102674;8.601476785;15.48810069;57.28253793;20.80116149;21.14832443;27.94404381;93.35487524;26.28987636;25.94040534;29.66085126;83.2275685;22.30454497;26.84755455;37.56162886;143.1586286;36.18829139;34.88264415;42.60511449;147.0257538;35.64587849;34.96686064;40.77820504;132.0616337;27.2948028;31.36252389;40.46103995;139.0435048;21.05733326;25.97951921;37.41308735;130.9672598;33.42177359;30.94373445;33.80901044;96.64953919;-5.67265;-12.2552;-3.38907;-10.2325;3.61764;-10.6679;0.385693;2.38207
S18;color_left;26.59722055;29.61933622;43.52929051;134.2232793;7.593145629;13.88000449;32.05151765;94.51604711;21.81304921;25.85083893;37.13108739;111.8865233;21.61690946;25.82872314;33.88954336;104.4582605;25.29626291;30.69556281;44.00072186;151.9741821;34.7282133;36.4232554;43.64501263;138.2174962;33.49970939;34.00578925;38.97810497;132.9805966;28.68957985;32.32553022;42.97600551;138.1000412;27.79313083;30.32145756;39.61899826;129.3680496;28.599622;29.44023575;28.23944778;79.86279044;1.00659;-4.58818;-3.83948;-2.60583;0.673178;0.790609;-0.657347;0.668595
