;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S26;color_right;15.3105342;22.21604569;35.97705969;134.7307861;7.596914907;13.94255428;25.49096381;103.7636275;15.491689;22.96033416;32.37403967;114.3351842;14.05629365;19.10543712;28.89107123;103.6305364;34.75970613;35.7321346;45.05722168;154.7593528;36.51164718;35.98842402;41.36897072;119.0646365;34.63169174;35.16584093;42.16489652;141.2252534;34.35647342;33.96932316;40.67302763;119.3453699;34.59444515;35.47076329;42.06892797;138.4697045;32.21582076;30.83164037;28.88519767;67.97170155;-8.57299;-6.6315;-3.38002;3.20147;4.92807;-2.31459;1.62863;2.59379
S27;color_right;15.94611705;15.24515632;27.60398336;115.5862406;11.75177586;9.13299343;20.68442989;77.34212261;17.52697948;17.31715836;29.04594192;110.7182006;14.81827736;13.73150724;20.40418057;83.25646498;31.27474593;33.16843915;41.57552818;132.6778205;26.66004389;30.7360536;37.38211952;129.9058717;27.49462228;31.91567305;36.44622551;115.3643922;30.61396256;32.59642738;40.12744414;131.8089321;33.83275817;35.38743132;42.1122415;130.5098962;23.54467324;28.9467412;27.17042651;84.35444295;-15.875;-13.6614;-9.51579;-7.23446;2.38819;-10.1042;-3.83074;0.772263
S28;color_right;16.67125117;18.81308417;29.61469833;102.1193433;7.201878169;9.961882199;21.47925386;69.93332089;17.62744436;23.33757354;30.9978592;101.7530137;9.178666096;12.33079456;21.79138122;70.54943827;25.26602985;27.91398902;40.71486127;141.8559275;28.07130161;29.54213572;39.11371872;124.7256203;24.29375714;27.91822933;37.82399692;130.3482455;31.12028589;29.21139096;39.31982097;127.792941;33.9614304;35.34395606;43.73274054;139.4602458;26.56256267;25.73860394;28.8270049;80.86188194;-15.1273;-12.7848;-8.30846;-9.56226;0.117736;-11.2947;-3.23483;-2.14114
S29;color_right;5.004078952;12.32889784;31.54487658;120.406418;3.166736832;5.867456486;21.52502669;71.94888762;5.598507294;13.61406761;30.01888945;113.7614235;5.093211593;10.66273738;24.23129229;95.47011955;35.4598718;34.53980968;44.94819549;138.0757755;35.4111633;35.55579485;41.17647308;139.3379877;35.47738704;34.57871593;41.832543;125.263544;34.85475546;33.17975252;39.82347414;128.6355285;35.86178881;34.65646022;43.47880243;135.4681051;33.61548949;31.79576477;30.32948713;96.90248376;-21.3007;-8.18019;-4.59016;2.97148;5.04416;-8.30808;-1.5872;2.39616
S30;color_right;10.55770687;21.32258257;37.0502189;109.2186686;5.758867355;10.74128812;28.05647709;62.97356945;15.06666509;21.56578854;35.83015829;108.1517173;13.6316226;21.82355569;31.81767244;91.57324371;34.86751578;33.2316306;45.91344879;145.3029904;35.14220577;32.905788;42.51353536;141.4303094;36.28892426;33.88490048;42.70982845;138.1570798;31.6795985;32.07398756;42.24227473;130.2230444;33.43100296;31.40034761;43.31055831;135.0060743;34.65753933;29.1114017;32.9873155;104.1474767;-8.84297;-2.20448;-2.08984;2.04063;1.72579;-4.97272;0.084725;0.110914
S31;color_right;9.089431052;12.74843633;28.58253639;76.28278488;4.237636872;6.001574753;15.46036778;38.74676884;8.804439604;13.21904245;26.07993451;65.44300311;9.152307849;10.77481666;22.28426492;56.68276119;34.18132953;35.38863849;43.46635776;151.9726701;35.05502172;35.38717795;44.84727519;145.7982159;33.45843583;35.18015723;43.07549123;148.3028314;34.38833788;34.36359928;42.05910616;141.8084368;34.21474931;35.79197361;44.34627001;148.3628075;32.28539948;31.77644605;36.48032128;110.3683554;-22.0924;-5.10216;-0.48465;3.23002;3.43879;-16.0294;-3.44346;3.40748
S32;color_right;13.27153381;22.74094005;38.71802795;132.4231814;5.636116291;14.52683527;28.73210353;93.94909894;16.83266056;24.63661791;36.81832065;115.0354082;14.81555534;22.17658587;33.15446162;111.1598557;35.73065871;36.99829842;46.22701226;155.2299146;37.87022751;37.54818892;44.39411282;145.3155239;36.61549482;36.77057704;44.62662122;143.5443896;33.04435245;35.25377132;42.5800752;141.5304437;34.01565772;36.00640137;44.97680647;140.5911397;35.3984149;34.37213249;35.92020335;99.46116837;-4.32722;3.27559;4.27716;7.16862;4.18422;0.988893;2.26908;4.97975
S33;color_right;9.756681444;17.84644554;31.93922247;118.202483;2.867139774;9.581733022;20.53843587;72.44764998;12.26406324;19.51640475;31.95131416;107.5716988;8.741255714;15.77162764;24.3047246;77.0795528;34.63605749;36.01626585;45.2742243;150.3544047;38.06730962;35.77530908;41.8794075;138.3427657;37.22169889;35.5662411;42.05259903;132.2380434;32.5173225;33.07195328;39.67704268;130.801593;35.25477361;34.83400503;42.4061712;136.589522;36.01011852;29.99042779;29.31899483;81.00476735;-15.9225;-8.15386;-3.42416;4.84952;4.0202;-7.84191;-0.23514;2.186
S34;color_right;8.139973425;14.99975057;34.40433961;122.3160717;3.868508765;6.31165394;29.05135459;80.69333127;10.74531685;16.66022935;35.03726299;108.359422;12.67674057;16.33514028;32.50029969;87.73890349;34.89880163;35.37906563;47.70686775;151.2608068;35.81230881;33.95865134;42.7156569;133.2698868;31.69849246;32.22493916;40.82549703;123.2839472;30.34185511;30.47001526;42.13688199;126.0828562;25.38442612;29.02324989;41.3197747;127.1738203;28.4131108;24.2894947;30.4441192;69.71781498;-13.9737;-6.67042;-7.19715;-1.86013;-0.0694442;-5.6419;1.47894;-2.4869
S35;color_right;4.189678157;16.10042149;32.42139775;108.2017184;8.8052627;9.21675764;22.5431378;65.14500203;3.638619567;18.83148578;33.6124552;112.9093201;3.959696532;14.96115504;24.87469689;76.52045073;36.3925038;35.95827083;44.47779173;143.8132496;37.81835717;36.75724724;44.13557861;140.096322;32.58298397;31.21171283;35.70947092;116.3752549;34.00885232;33.34431681;40.89795682;122.7507136;33.23295265;32.67414601;41.13253762;129.9972983;31.24205627;29.06509495;29.39399608;78.89618701;-18.6012;-10.926;-7.40758;0.244995;3.9387;-8.94116;0.0193814;1.2464
S36;color_right;13.26902057;15.06230356;37.44862558;129.9080444;7.434963526;8.434647003;27.28479476;75.58560913;15.86419709;16.43658735;34.04882504;119.0940598;15.08165218;14.54980789;29.23369657;98.11080335;37.8069814;36.57948509;45.71589144;138.6210321;37.75959041;36.82548972;43.73103309;138.1078878;36.65062649;35.33922015;41.72896147;137.1682651;35.89012252;34.44067302;42.98819335;128.6238179;35.59572294;35.02874144;43.76333017;137.5501635;35.53994428;32.49031517;32.86897792;98.95808526;-11.7878;-2.06675;-1.32979;5.43233;5.96212;-3.75759;0.497635;3.08375
S37;color_right;24.506423;25.91318487;34.16418448;122.3942118;12.66330889;15.00581085;23.28064727;71.84359287;26.26446275;26.4562748;29.33073191;106.0624458;21.98971454;20.50433114;23.53217443;95.94616395;34.56891206;35.29552286;46.03160751;141.7159633;35.79352028;34.64583708;38.99200953;124.8890777;36.55978036;33.97449297;37.79694918;134.2878197;31.27650307;30.49133864;36.03651466;117.1708875;34.51377214;33.85042593;39.93481243;128.289282;31.57703279;25.1136328;20.11035678;75.77120416;-5.80715;-14.62;-8.02742;1.2455;3.00316;-6.70668;0.12643;-0.81366
