;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8
S14;Reposo_EEG;31.29898077;30.34398904;45.04933375;116.9864308;22.09372573;20.78565668;37.59778141;89.12404943;28.81593705;26.29539792;38.89546314;98.21895845;24.86437841;27.53665095;42.15215132;106.0625271;32.89204563;30.58998486;45.90339508;148.3254873;36.46867798;32.05645237;45.18645974;134.1163431;33.06307512;32.03332238;44.16252489;140.7210371;35.10991017;33.28735623;45.40393885;141.7045914;34.75847242;32.15866746;42.87343476;137.3374667;31.55411506;27.3164132;35.84477144;99.18841113;0.830321;6.73712;2.83148;6.07694;-1.01;-2.0222;-1.71631;-1.63394
S15;Reposo_EEG;23.15062975;29.77169371;42.93584636;143.4323664;13.04818232;14.23108358;28.54878171;100.7255017;19.45405853;20.93734763;37.47864274;119.191888;20.29148221;23.23440195;29.41861933;107.2816273;29.36023332;28.90118029;42.17074459;144.9008395;33.19041196;31.16348153;45.08374531;143.0935642;31.89963718;30.97848413;38.70104889;131.3328729;31.17922708;30.41408168;41.57104494;137.6515528;29.35162132;28.28423104;42.70588304;136.2898936;25.07041532;20.81351303;31.40787386;96.30539687;-6.79165;-3.19406;-3.37638;-2.25859;-4.88062;1.1049;0.584116;-1.60571
S16;Reposo_EEG;30.60969289;29.64195921;46.13338999;140.5763121;12.06863241;16.59894268;39.44249058;107.519583;25.6389559;25.6443546;43.17372327;126.5882931;25.31365366;28.05588818;43.94698039;120.4599831;21.09651816;29.21165005;46.43403177;152.6152706;32.14562757;34.57621499;47.31630574;153.0852181;32.27981604;35.01911672;47.14807251;146.4475119;27.4308389;33.45726625;46.30677773;150.3337761;26.58478235;28.92677689;46.17007371;148.0453545;29.89526139;30.96206242;43.11017144;123.7875006;15.1102;5.54589;-3.3152;9.93966;-5.41691;6.33018;0.362277;2.28177
S18;Reposo_EEG;21.41074266;28.80728491;43.98895191;133.0844956;16.03284966;15.33464429;35.3506088;94.14568629;24.01611991;26.74034778;36.45368785;113.8637535;23.88885224;24.9791413;32.72989235;113.3401776;26.48391722;28.29470185;45.00004548;144.0042764;29.85381694;34.83402748;40.27425243;145.0516931;27.52974386;31.92751066;36.82708755;124.4079304;33.16332298;31.38865609;40.00352991;143.9144551;33.27504802;30.71302591;38.22304626;126.6882686;30.7440772;29.50552862;24.37343108;95.95471377;-8.67427;0.395845;-2.23665;-3.09773;-3.52732;-0.640157;-1.97333;-1.54419
S19;Reposo_EEG;33.33567851;32.813557;47.44513554;136.1905971;20.29840279;20.16647071;40.04797908;95.36648339;30.852281;25.16778067;39.43429401;108.5333441;19.59646547;23.36141732;37.77952124;96.14111618;31.86681349;32.94635242;45.79260131;144.8765366;35.63867292;31.7785232;42.21635879;129.8748577;26.52331144;31.39172928;39.68575791;123.2897993;29.84349787;30.39777103;42.53937401;131.7356538;32.47096721;32.90817772;41.69848522;129.4638773;21.04163273;21.52977943;29.84517483;80.27750897;-12.3528;4.52945;-3.32923;4.3509;-0.607809;-1.38583;-0.507127;-2.38771
S20;Reposo_EEG;10.61205794;10.40254122;40.310233;108.2810744;10.53249747;13.76978413;37.02334924;94.60999855;13.20269685;14.23722426;35.72070053;97.25372018;15.62843102;19.03603694;41.56130854;117.1930362;22.21723343;27.04397737;45.8683332;150.3736469;31.05009026;30.62797943;43.90435653;144.7703072;25.27853346;25.67439234;45.98704267;145.7956173;32.9871781;34.31387836;46.82032538;154.0568552;31.63214259;31.32181949;42.93614112;137.9790251;33.13995289;28.57935834;37.60067581;115.8426852;2.86925;-12.2745;-4.47269;2.86974;-4.22755;-5.65503;-0.825068;-5.67865
S22;Reposo_EEG;28.9943589;32.53360005;43.89633358;153.2949559;12.34905546;17.86036633;34.01009907;112.8281179;25.89308123;27.75006439;38.34217134;143.8329332;22.33663825;27.88516197;37.16899014;144.5205373;26.07626996;28.59886186;43.41172355;144.6574355;36.21487063;34.03616812;44.21508298;159.0200313;30.60722613;34.17770335;43.41232615;154.5915992;29.27470696;32.2602651;45.26804414;147.221893;30.9258081;31.32610373;45.17357849;143.0787517;30.63489354;30.67486246;39.01166147;142.4762944;12.9319;6.07466;-0.666225;3.39271;-3.6505;9.78066;0.228573;2.73256
S24;Reposo_EEG;33.5154549;29.46458716;46.83502209;128.0184104;19.30771417;14.22235353;40.7035213;89.05168953;22.72837774;21.18868016;38.09511812;99.05405908;30.0299444;24.05807801;41.20036185;106.2082125;29.21770576;24.50076998;47.14561873;144.1043695;29.97940248;29.87580182;42.27119618;131.5610209;35.91692902;32.2115123;44.17925195;135.6171766;32.50349424;29.5116055;42.53016603;133.4743383;30.03398161;26.03347264;43.50834892;130.1212983;27.30715256;23.14553531;30.82820672;88.11438573;-6.69298;2.19719;-1.50223;5.1749;-8.24587;-2.24501;-1.43088;-4.25935
S25;Reposo_EEG;20.84500338;19.64659974;34.93797343;125.2911976;14.004536;13.66014646;25.70004136;94.84325815;22.20589673;21.41098289;31.36264617;113.8380912;18.10425938;18.44311305;29.26471506;108.1484866;35.13938505;35.61178174;46.54680497;155.9910751;34.00193648;33.09763989;41.43948103;142.3240891;35.32303482;32.18202385;40.6742366;143.1718062;29.78120939;30.19387475;38.86492081;135.4890277;32.29925894;30.93520816;40.93185614;142.8966954;26.91816091;22.34840828;25.11642664;101.6051085;-8.09421;-7.53916;0.19909;-6.57927;1.77428;-3.2353;4.99011;-1.37463
S26;Reposo_EEG;20.52269477;30.23431024;42.32592958;121.315141;11.90649593;24.90057119;36.39047952;90.0090174;18.81028827;29.01103212;37.67043095;113.8378251;17.44000134;24.81330493;31.50507375;98.25498746;29.13893223;36.27306491;47.0862657;146.2787568;29.02130949;35.23275709;40.95286863;132.2698523;28.71299824;33.41877426;38.61152167;130.1573963;27.06251419;34.96482619;39.90520304;128.3392451;30.43831424;34.76193834;40.64196269;131.4543032;20.30962131;27.49204658;27.47495491;89.37767912;-10.46;-0.672559;-6.0836;-0.461487;4.40057;-2.78627;-2.01774;-0.54427
