;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4
S35;Reposo_EEG;0.2836796131312238;0.2423065952580518;0.18564407216399972;0.2768347680469253;0.2763709904343202;0.24604740806667316;0.18845262805182345;0.2814414366564344;0.3117211173963383;0.2342670079849233;0.19004268970846558;0.25438896050376836;0.26966132560245104;0.23225463609994745;0.19697086723440443;0.2903843074234629;0.23257905163656606;0.20288389814683877;0.1988403609225041;0.3537397003658539;0.3035292076940423;0.23300568502388785;0.21617378269534585;0.24074845162123654;0.2526276724639731;0.211833752571643;0.20562766355351464;0.322076273790072
S36;Reposo_EEG;0.05077844285671563;0.17092004180729561;0.6930388355525526;0.08468091855655245;0.043634312711452905;0.14497877098970968;0.7417571109504897;0.06910532386800367;0.05046341778046846;0.15001848195131742;0.737321401084773;0.06149056894474506;0.0411935068151461;0.16959996764828134;0.7145198396831665;0.07414331290797903;0.04470471058359783;0.16381442891032574;0.7395192441217867;0.05151668990159154;0.035949178529193285;0.14092802597960247;0.7690174273609582;0.05378897751538254;0.037236273824899385;0.17612132853363988;0.7270922451800543;0.059191668383655464
S3;dots_motion_both;0.45107033946938063;0.2527959103599544;0.11552949631217196;0.1782789464793218;0.4343350914898882;0.2476026277385793;0.12186483212818947;0.19380408296520382;0.4136772585772588;0.2540594358446789;0.12786093915804794;0.20169079598960418;0.46099270234242573;0.24730951501152598;0.11161036865217593;0.17783193444894244;0.4532352941454276;0.2522525658856413;0.11671812198157697;0.17548859699740435;0.42906395064511405;0.25905596865216196;0.1190204926274468;0.19019310277429075;0.45099544983082807;0.24800416033837538;0.11232614148123793;0.18634642116407218
S5;dots_motion_both;0.3225948308265518;0.2020580848111937;0.2827360590625695;0.18953517578432608;0.2670509706300364;0.17031618686197414;0.3346836805131125;0.2239077195641564;0.23616206805003545;0.1642892169602484;0.381836776884052;0.2140253651602093;0.3147388375523674;0.18719496555821544;0.29766511507706706;0.19779489787341104;0.33782224702310576;0.20060927666360534;0.26663628568090003;0.19269567255896172;0.3055720023523246;0.17829929529238978;0.3446078690476271;0.16928999670979947;0.32308672071375116;0.20382876538567793;0.2825140286669038;0.18822652122413347
S6;dots_motion_both;0.10309287626478776;0.130368079478574;0.10195720977598569;0.6441039306927586;0.161072969207149;0.1367944124213271;0.10300753478814016;0.5800755019780878;0.08905704646948318;0.123029701249017;0.10439143058405542;0.6627573504213861;0.08975215486186822;0.11658163390120899;0.1124900528490009;0.6587454474146092;0.1049190393255346;0.13186777039041453;0.12734459970663897;0.6033451844748972;0.20510295759983993;0.2132027046119984;0.12195587508556455;0.4433486712571448;0.1871340180726291;0.21342763659852346;0.1471092231443611;0.43796098450328635
S10;dots_motion_both;0.3412571163537773;0.3185810072711846;0.18455179900965613;0.15386983049228747;0.33294139829368397;0.3232011520747771;0.18658323622229603;0.15568709914735443;0.3192523021574885;0.3268770197216982;0.19228714298399024;0.16001353043318736;0.34682544424901596;0.31795446160810026;0.18420013046604633;0.14902696361808315;0.3497408914019626;0.2966234110665944;0.1870778340997635;0.16413638529212896;0.4074970568242974;0.3164557402677579;0.1548960026306311;0.1198639235289922;0.34811577300149005;0.32009159686478494;0.19287210872252164;0.1371007263566551
S14;dots_motion_both;0.17320000370885158;0.22482294807330866;0.24899820390392816;0.3428826768117032;0.1344693410855277;0.18247028934882265;0.25843049508035776;0.40916693036954865;0.16160285200785657;0.18681439343190004;0.1999115158904906;0.43127374327132434;0.18566863175654083;0.20444073539354488;0.25592759242749546;0.3445858774587931;0.20907997091438577;0.19566128228012492;0.24452311523362394;0.34148293876993024;0.1814223130344243;0.2788889852312631;0.25057059020692835;0.2835290150480778;0.194914662034679;0.2478431418006459;0.24859463336090384;0.3017814805572748
S15;dots_motion_both;0.13151800252233947;0.30366618553835434;0.3484962421344551;0.21366634544142066;0.13785684593621797;0.31206939624524155;0.3266813337081312;0.2205955816392715;0.1334768967942057;0.32375493465287164;0.32679096749702186;0.2126351845361425;0.121939297983384;0.29194718937772607;0.37818925052958935;0.20538589509170815;0.10607087147978558;0.2638799630789064;0.437259866000704;0.19055601343825052;0.11209428245850263;0.2807897272160409;0.415655587476175;0.18917376591479523;0.11225256842199219;0.2571555506239499;0.4389290161139274;0.18939304176287422
S16;dots_motion_both;0.34506495002046095;0.2942544397585989;0.16810408442243127;0.18892115698880674;0.3245475241149945;0.283004477427254;0.17771944134146184;0.21001424332217705;0.3508650857329062;0.2931084855168204;0.16514465814737744;0.18720005812420734;0.36271734430657965;0.29772203539543407;0.15560514347231333;0.18054322739106204;0.3709751713350217;0.3002260073181168;0.1489703670345559;0.17578744181398534;0.36644650534633827;0.2872489043539295;0.1734045512478426;0.1696700719321798;0.3786056730977647;0.29668765850332657;0.16307446241958554;0.15898044316329765
S21;dots_motion_both;0.4480246880732682;0.30944333346617886;0.11557663711227348;0.12371785766430883;0.4368253459380583;0.305068394791736;0.118246651251133;0.13652628938254358;0.41416368564267386;0.3122357807194556;0.12345438137328528;0.14677456824672092;0.42323947814124213;0.3209359393308459;0.12396945820752256;0.1282790096606985;0.41576906883296305;0.32704090740024355;0.12455175776593348;0.1291633865459871;0.4015596470036542;0.32210813087164974;0.14032968451084402;0.1330134798473298;0.40782342892022255;0.31653908981977075;0.1383122722627882;0.1333908872244697
S22;dots_motion_both;0.2109433347311413;0.20186354352601688;0.09875354844848706;0.43764208717814657;0.2176130439043092;0.19258030334385567;0.09970691421064778;0.4401980742921092;0.2171096378505827;0.1945128319254548;0.09573840372125517;0.44179335211449283;0.21290665568103873;0.1953468681553455;0.09981114599181914;0.4411531967362672;0.2225712949164346;0.19530465875126002;0.0939824437602309;0.43670426962347925;0.20725120023896068;0.19051939213190774;0.10233722695490788;0.44661526870079293;0.19420233289393685;0.19951951245713354;0.10825009567733201;0.445274365443153
S23;dots_motion_both;0.17291907304693044;0.27160632948581503;0.2346368633464079;0.31265935980759496;0.18261784292186892;0.29224041471180834;0.2261784230769009;0.2915941720260562;0.18556911195154607;0.28018497305832674;0.23725238231969506;0.29002964231168354;0.16629923188783136;0.246174451220368;0.23207660761749396;0.34529421792185255;0.16256418952535912;0.25104406911806343;0.2498948928924801;0.32745716578099593;0.20866828313852753;0.29898499446700105;0.24292850166818822;0.24442845949494257;0.18567944865140085;0.27292701447852485;0.2620843380560303;0.27395610096547013
